year,country,pref,reuse,variance,covariance,exports,imports,consumption,maxflowreuse,leontiefreuse,impshare,logsize
2010,CZE,.41879883,.55672401,7.5177186e-06,-.0014090186,136855.55,126404.07,175656.3,.68619645,.45101807,.40447769,12.652398
2010,DEU,.4284668,.34860659,.000047291,.00097903935,1391739,1107225.3,2890038.8,.4916921,.26071522,.25859007,15.269878
2010,DNK,.42583007,.4087733,.000012542271,-.00036795501,141872.73,121416.04,268067.56,.57519436,.35539457,.2961798,12.923767
2010,ESP,.51643068,.42055067,.000060034436,.0010169008,322167.16,380447.84,1415886.5,.75635189,.27303845,.21889304,14.368277
2010,EST,.33051759,.38329178,5.7573629e-06,.00050729007,9835.293,8765.4902,16667.322,.58332741,.32665449,.33074057,10.184999
2010,FIN,.39257813,.41426817,.000029746161,-.00013540796,93309.531,86651.945,214919.53,.65483731,.32665753,.28112841,12.638598
2010,FRA,.58857423,.42897713,.00012338423,-.00063221931,609073.75,642703.13,2512759.5,.64170319,.26799405,.20587362,14.953931
2010,GBR,.4152832,.28883705,.000015619413,-.00046757469,617534.5,639541.13,2196081.3,.59316373,.20385577,.22730222,14.849981
2010,GRC,.5368408,.3329758,.000029340355,.00077065878,42838.238,83993.938,327916.03,1,.24187328,.22654881,12.823295
2010,HUN,.38398439,.53838295,4.8741995e-06,.00035786783,97512.055,90529.203,113839.59,.68349117,.45468459,.4283345,12.261278
2010,IDN,.16132812,.16186903,.000031480904,-.00033976045,171667.86,151155,694385.88,.65481716,.13805424,.17453305,13.671702
2010,IND,.52824706,.37311766,.00010397923,.00017138425,308575.88,340763.44,1685732.9,.76539737,.21524818,.17086795,14.505808
2010,IRL,.25400391,.48727515,.000010609299,.00039427937,197740.64,152820.41,155756.72,.61520648,.437215,.4323099,12.775631
2010,ITA,.50085449,.41727677,.000080922255,-.00049553858,514167.56,547652.19,1985304.3,.71139318,.25537592,.21910717,14.73159
2010,JPN,.47607422,.24979734,.000033823824,.0035912383,835356.38,705549.5,5269733,.57274753,.14965741,.11556743,15.624633
2010,KOR,.33872071,.46315026,.000012727683,.00079692306,519652.84,461432.22,926872.63,.70086557,.37494576,.31899351,14.184675
2010,LTU,.44516602,.44523576,.000030783791,-.00020305443,17525.207,18058.363,34859.219,.62328428,.33397964,.34472772,10.866364
2010,LUX,.25400391,.62759471,.000010392103,.00044678722,81066.969,65248.18,36435.426,.69574594,.61200964,.55529237,11.674214
2010,LVA,.30864257,.32594982,.000027762488,.00038521545,8957.4043,9340.7676,23306.688,.60825336,.24258879,.28950971,10.38171
2010,MEX,.58037108,.40718666,.000056116896,-.0013314215,286285.31,284403.5,1018125.2,.65995455,.30342326,.21803221,14.081262
2010,MLT,.35039061,.46610469,.00002161114,-.000058317983,5036.9502,5661.1919,8285.1172,.67728293,.39456829,.42494845,9.4971771
2010,NLD,.417041,.45626485,2.8621764e-06,-.00015291177,468328,391264.34,675552,.59998339,.37649024,.34205016,13.949937
2010,POL,.46533203,.46725515,.00001209936,-.002420095,191581.38,189481.48,441430.53,.66684395,.32368433,.29933321,13.358245
2010,PRT,.53254396,.43948454,.000031778138,.00064400019,55295.973,75499.766,234728.5,.77459329,.27525708,.26032206,12.577721
2010,ROU,.34760743,.33294269,7.5247222e-06,-.00033233041,46919.016,56910.109,165828.86,.79010487,.24020688,.26750025,12.267863
2010,RUS,0,.052183609,.000010919031,-.032540567,371743.19,280014.13,1275772.1,.25177491,.052917425,.16996147,14.314779
2010,RoW,.31069335,.29309785,.000066003246,-.000050682229,2870206.5,3275723.5,9265315,.77074522,.24742755,.26992854,16.311647
2010,SVK,.4135254,.51604891,.000010482705,-.0010299861,56957.867,54970.309,83690.375,.6475504,.4183422,.39083537,11.854017
2010,SVN,.39882812,.42329809,.000017995875,-.00080139196,23731.539,23681.74,43996.684,.61535072,.36432922,.34965837,11.123259
2010,SWE,.43637696,.41378623,.000020410112,-.00014945697,212123.11,178440.39,400598.53,.56680703,.31653982,.29122588,13.325666
2010,TUR,.49560547,.33259314,8.9108626e-06,.00017986589,129404.4,178749.48,740113.44,.65231836,.19060804,.20557311,13.675694
2010,TWN,.36992186,.51183808,.000019242147,.00063985604,311633.09,268995.94,383557.44,.65179461,.4621394,.38693842,13.451941
2010,USA,.54990232,.2654514,.00011832002,-.0001233581,1634458.3,2142527.5,15097909,.77990746,.13460545,.12804689,16.632856
2011,AUS,.26220703,.175439,.000010669251,.00032079965,326818.22,304332.97,1417152.1,.53158629,.13742872,.17450581,14.371675
2011,AUT,.44340819,.45071855,6.3500133e-06,-.00067345455,212266.8,200016.47,388543,.60335475,.34209871,.33291146,13.306034
2011,BEL,.43813476,.54269993,.000029440878,-.00052443589,371397.63,349087.31,474726.78,.67141211,.45950785,.41257209,13.648421
2011,BGR,.36523438,.47888938,.000021836975,.00072498102,23898.363,27470.141,50675.844,.74871272,.346733,.3683598,11.21955
2011,BRA,.48388672,.2490387,5.7779721e-06,.0012703114,294453.44,299324.09,2256495.5,.67495126,.11892759,.11733833,14.751976
2011,CAN,.39414063,.29781705,7.3935576e-06,-.0011916891,518169.66,514288.19,1661648,.55953586,.2022918,.23593175,14.594751
2011,CHN,.23779297,.29366705,1.9465238e-06,.00069348671,2086189.1,1791452.6,7092210.5,.70778525,.21562566,.19518137,16.032364
2011,CYP,.46533203,.36767864,.000027146909,-.0014619722,4868.0396,9139.9736,27417.93,1,.26017001,.28309429,10.382388
2011,CZE,.39414063,.55580229,6.3377374e-06,-.00018856085,164829.45,150593.05,190373.22,.67941475,.46454751,.42396373,12.780444
2011,DEU,.4275879,.36432379,.000046628156,-.00056196825,1602979.1,1304427.8,3191065.8,.50719935,.27240592,.27209336,15.382885
2011,DNK,.42319337,.42534709,.000011477105,.00023660455,159117.52,136733.33,284718.75,.59103853,.37145129,.30807155,13.003211
2011,ESP,.52072752,.43563309,.000061315855,.00082767382,386533.81,428282.5,1489128.6,.72987056,.29691294,.22833666,14.444472
2011,EST,.33120117,.38466322,5.9617391e-06,-.00034815719,11484.274,10239.278,19463.92,.58520561,.32733306,.33085221,10.34007
2011,FIN,.41879883,.44981,.000031494375,-.00091966288,104298.3,102165.91,243651,.6964317,.34448382,.293623,12.759812
2011,FRA,.59091794,.44226861,.00011829819,-.0019022427,691459.88,747139.63,2732499.3,.66536814,.28516418,.21820927,15.046309
2011,GBR,.42319337,.30213764,.000016830387,.00053346972,701475.38,715533.81,2349654.8,.59429741,.21590012,.23451436,14.931023
2011,GRC,.52824706,.32894555,.000026434576,.00089560065,42560.676,83517.594,325848.25,1,.24268779,.22669807,12.816949
2011,HUN,.37539062,.54578656,3.3322654e-06,-.0013025372,114320.02,105574.6,124188.59,.68213713,.45960322,.44264483,12.38216
2011,IDN,.13330078,.16617329,.000031918851,.00047748661,218789.19,195968.8,832968.38,.67480397,.14628616,.18632506,13.865973
2011,IND,.54328614,.38483444,.00011355292,.00049199583,338087.94,376792.91,1924106.6,.79786628,.21687698,.16656078,14.631845
2011,IRL,.25927734,.49142683,7.1704339e-06,-.00020120083,217243.02,164753.3,159065.59,.60505146,.44567347,.43781433,12.838165
2011,ITA,.49658203,.42533097,.000072816649,-.000016924514,596636.69,621037.81,2123707.5,.70964837,.27062058,.22829384,14.816269
2011,JPN,.49267578,.28432676,.000040983308,-.00056162535,895486.5,870637.13,5878861,.66579604,.16841628,.1285197,15.728654
2011,KOR,.34760743,.49048623,.000013258505,-.00059426611,612792.94,552991.88,1025119.8,.72302622,.40077987,.33761987,14.308933
2011,LTU,.44604492,.44599289,.000030947307,.0011989924,20509.33,21148.068,40807.078,.62502468,.33458024,.34490064,11.023803
2011,LUX,.2569336,.62844914,9.8526953e-06,-.00041687809,90521.898,72854.234,40689.336,.6967141,.61236697,.55524385,11.784564
2011,LVA,.31137696,.32521242,.000016744032,.0012902343,10529.417,10985.575,27400.549,.6093533,.24283995,.28962788,10.543497
2011,MEX,.56455076,.40132162,.000059689846,.0011039673,343625.19,342163.78,1145353.5,.66014856,.30031794,.22979763,14.213601
2011,MLT,.35117188,.46638846,.000021721673,.00018677728,5513.3154,6200.8027,9070.5146,.6777128,.39485261,.42518342,9.5876684
2011,NLD,.41088867,.46661356,3.0246954e-06,.00034852239,537108.19,446994.97,724100.06,.60430145,.3924354,.35441804,14.047581
2011,POL,.47509766,.49195138,.000013790324,-.0012976936,226830.7,223457.42,483953.94,.68427157,.34321958,.31438133,13.474125
2011,PRT,.53791505,.44851738,.0000315998,.00014595909,57468.406,78516.703,244026.63,.791116,.27894515,.26042452,12.616508
2011,ROU,.35039061,.33335215,7.7030236e-06,-.00062277634,54125.957,65697.234,191317.56,.7827208,.23907939,.26766741,12.410822
2011,RUS,0,.06093049,.000014698865,-.037437808,485518.25,362247.97,1578578.3,.28509203,.061930567,.17549953,14.540203
2011,RoW,.25810546,.24649641,.000048039747,-.00038892138,3197176,3484382.5,10981166,.73694879,.2100006,.24575387,16.467226
2011,SVK,.4144043,.51753253,.000011515064,.00066340802,62821.762,60670.238,92326.828,.65102476,.41957343,.39104602,11.952139
2011,SVN,.39726561,.42307466,.00001775794,-.00076445885,25313.641,25272.148,46939.156,.61640239,.36454636,.34977397,11.187926
2011,SWE,.43637696,.41681033,.000020089816,-.0019589164,249485,210863.16,470877.88,.56981635,.31875575,.29271796,13.487511
2011,TUR,.50676268,.37992546,9.0138019e-06,.0016261035,157020.39,233376.36,809932.38,.72102112,.22193924,.24135239,13.781905
2011,TWN,.37773436,.51886541,.000021734499,.00068885344,338208.69,293689.38,414900.31,.66585732,.47280994,.38996929,13.531965
2011,USA,.56279296,.29106486,.00014376802,-.0011824189,1841074.9,2398985.5,15719093,.78788716,.14915283,.13661519,16.681143
