Level	Country	Bending	Reuse	Variance of Reuse
11	BEL	0	0.336944127	3.04E-04
12	BEL	0	0.339364897	2.71E-04
13	BEL	0	0.347635368	3.60E-04
14	BEL	0	0.350970989	2.60E-04
15	BEL	0	0.353247988	2.82E-04
16	BEL	0	0.356191216	3.08E-04
17	BEL	0	0.35936454	3.49E-04
18	BEL	0	0.36191482	4.20E-04
19	BEL	0	0.365282582	3.51E-04
20	BEL	0	0.370090895	4.38E-04
21	BEL	0	0.374027145	2.78E-04
22	BEL	0	0.375864229	2.63E-04
23	BEL	0	0.378702938	2.12E-04
24	BEL	0	0.37980268	2.33E-04
25	BEL	0	0.381690899	1.71E-04
26	BEL	0	0.387305258	1.80E-04
27	BEL	0	0.389612647	1.79E-04
28	BEL	0	0.390960304	1.98E-04
29	BEL	0	0.391633176	2.09E-04
30	BEL	0	0.395462972	1.35E-04
31	BEL	0	0.396957223	1.37E-04
32	BEL	0	0.400311443	9.80E-05
33	BEL	0	0.403871092	2.03E-05
34	BEL	0	0.405834453	1.21E-06
35	BEL	0	0.406225121	2.14E-32
1	BEL	0.1	0.308164969	1.11E-12
2	BEL	0.1	0.318343252	1.43E-04
3	BEL	0.1	0.321659541	2.92E-04
4	BEL	0.1	0.325931434	3.10E-04
5	BEL	0.1	0.330015808	3.16E-04
6	BEL	0.1	0.333804138	2.66E-04
7	BEL	0.1	0.337508713	3.06E-04
8	BEL	0.1	0.343001721	3.14E-04
9	BEL	0.1	0.345316004	2.83E-04
10	BEL	0.1	0.346658801	2.55E-04
11	BEL	0.1	0.348452191	2.60E-04
12	BEL	0.1	0.350761168	2.32E-04
13	BEL	0.1	0.358524756	3.17E-04
14	BEL	0.1	0.361543662	2.31E-04
15	BEL	0.1	0.363656276	2.50E-04
16	BEL	0.1	0.366381677	2.73E-04
17	BEL	0.1	0.369323394	3.06E-04
18	BEL	0.1	0.371625981	3.67E-04
19	BEL	0.1	0.374632342	3.11E-04
20	BEL	0.1	0.379128675	3.91E-04
21	BEL	0.1	0.382780479	2.50E-04
22	BEL	0.1	0.384475113	2.35E-04
23	BEL	0.1	0.387126361	1.89E-04
24	BEL	0.1	0.388134851	2.09E-04
25	BEL	0.1	0.389840698	1.54E-04
26	BEL	0.1	0.395127783	1.62E-04
27	BEL	0.1	0.397270807	1.61E-04
28	BEL	0.1	0.398517893	1.77E-04
29	BEL	0.1	0.399092535	1.87E-04
30	BEL	0.1	0.402683245	1.19E-04
31	BEL	0.1	0.404066819	1.21E-04
32	BEL	0.1	0.407265179	8.58E-05
33	BEL	0.1	0.410584942	1.61E-05
34	BEL	0.1	0.412357833	1.09E-06
35	BEL	0.1	0.413215762	1.90E-32
1	BEL	0.2	0.325741379	1.00E-14
2	BEL	0.2	0.335160484	1.18E-04
3	BEL	0.2	0.338085521	2.39E-04
4	BEL	0.2	0.341910408	2.53E-04
5	BEL	0.2	0.345667354	2.59E-04
6	BEL	0.2	0.349054991	2.19E-04
7	BEL	0.2	0.35237068	2.52E-04
8	BEL	0.2	0.357251861	2.56E-04
9	BEL	0.2	0.359345945	2.30E-04
10	BEL	0.2	0.36025522	2.07E-04
11	BEL	0.2	0.361818254	2.15E-04
12	BEL	0.2	0.364002429	1.93E-04
13	BEL	0.2	0.371195161	2.72E-04
14	BEL	0.2	0.373851879	2.00E-04
15	BEL	0.2	0.375773272	2.18E-04
16	BEL	0.2	0.37825454	2.36E-04
17	BEL	0.2	0.380928193	2.61E-04
18	BEL	0.2	0.382986723	3.12E-04
19	BEL	0.2	0.385597651	2.69E-04
20	BEL	0.2	0.389723405	3.40E-04
21	BEL	0.2	0.393044082	2.21E-04
22	BEL	0.2	0.394595776	2.05E-04
23	BEL	0.2	0.397018992	1.66E-04
24	BEL	0.2	0.3979418	1.83E-04
25	BEL	0.2	0.399500322	1.35E-04
26	BEL	0.2	0.404384589	1.41E-04
27	BEL	0.2	0.406346786	1.41E-04
28	BEL	0.2	0.407457557	1.55E-04
29	BEL	0.2	0.40795533	1.64E-04
30	BEL	0.2	0.411274884	1.03E-04
31	BEL	0.2	0.41255032	1.04E-04
32	BEL	0.2	0.41557186	7.31E-05
33	BEL	0.2	0.418604504	1.21E-05
34	BEL	0.2	0.420178015	9.79E-07
35	BEL	0.2	0.420997471	1.04E-32
1	BEL	0.3	0.346163119	1.64E-16
2	BEL	0.3	0.354671589	9.32E-05
3	BEL	0.3	0.357121115	1.85E-04
4	BEL	0.3	0.360450781	1.96E-04
5	BEL	0.3	0.363830548	2.03E-04
6	BEL	0.3	0.36675119	1.70E-04
7	BEL	0.3	0.369640737	1.97E-04
8	BEL	0.3	0.373845422	1.97E-04
9	BEL	0.3	0.375570618	1.78E-04
10	BEL	0.3	0.375971926	1.59E-04
11	BEL	0.3	0.377199503	1.73E-04
12	BEL	0.3	0.37923853	1.57E-04
13	BEL	0.3	0.385772248	2.31E-04
14	BEL	0.3	0.388123156	1.72E-04
15	BEL	0.3	0.389770725	1.88E-04
16	BEL	0.3	0.391866683	2.00E-04
17	BEL	0.3	0.394206322	2.18E-04
18	BEL	0.3	0.395998959	2.52E-04
19	BEL	0.3	0.398049581	2.22E-04
20	BEL	0.3	0.401836164	2.83E-04
21	BEL	0.3	0.404782855	1.87E-04
22	BEL	0.3	0.406155841	1.71E-04
23	BEL	0.3	0.408311108	1.40E-04
24	BEL	0.3	0.409087511	1.54E-04
25	BEL	0.3	0.410429335	1.18E-04
26	BEL	0.3	0.414862009	1.22E-04
27	BEL	0.3	0.416565929	1.22E-04
28	BEL	0.3	0.417460862	1.34E-04
29	BEL	0.3	0.417830188	1.40E-04
30	BEL	0.3	0.420843874	8.63E-05
31	BEL	0.3	0.421959337	8.67E-05
32	BEL	0.3	0.424774964	5.98E-05
33	BEL	0.3	0.427481574	8.55E-06
34	BEL	0.3	0.428830255	8.69E-07
35	BEL	0.3	0.429567905	1.08E-32
1	BEL	0.4	0.368586493	5.19E-18
2	BEL	0.4	0.376071224	6.88E-05
3	BEL	0.4	0.378003772	1.34E-04
4	BEL	0.4	0.380799699	1.42E-04
5	BEL	0.4	0.383764924	1.49E-04
6	BEL	0.4	0.386164677	1.24E-04
7	BEL	0.4	0.388594998	1.45E-04
8	BEL	0.4	0.392070779	1.43E-04
9	BEL	0.4	0.393431567	1.30E-04
10	BEL	0.4	0.393292646	1.14E-04
11	BEL	0.4	0.394290509	1.29E-04
12	BEL	0.4	0.396162729	1.17E-04
13	BEL	0.4	0.401952447	1.83E-04
14	BEL	0.4	0.403940636	1.38E-04
15	BEL	0.4	0.405367137	1.52E-04
16	BEL	0.4	0.407239586	1.61E-04
17	BEL	0.4	0.409157364	1.68E-04
18	BEL	0.4	0.41063091	1.97E-04
19	BEL	0.4	0.412264435	1.80E-04
20	BEL	0.4	0.415434673	2.29E-04
21	BEL	0.4	0.417960842	1.55E-04
22	BEL	0.4	0.419098008	1.38E-04
23	BEL	0.4	0.420936018	1.15E-04
24	BEL	0.4	0.421656375	1.26E-04
25	BEL	0.4	0.422868874	9.60E-05
26	BEL	0.4	0.426797396	9.64E-05
27	BEL	0.4	0.42829477	9.73E-05
28	BEL	0.4	0.429013932	1.07E-04
29	BEL	0.4	0.42934279	1.12E-04
30	BEL	0.4	0.432001871	6.82E-05
31	BEL	0.4	0.433041457	6.89E-05
32	BEL	0.4	0.435618472	4.63E-05
33	BEL	0.4	0.437951264	5.56E-06
34	BEL	0.4	0.439041329	7.63E-07
35	BEL	0.4	0.439679712	2.00E-32
1	BEL	0.5	0.394075894	2.49E-19
2	BEL	0.5	0.400385643	4.59E-05
3	BEL	0.5	0.401742343	8.66E-05
4	BEL	0.5	0.403964042	9.31E-05
5	BEL	0.5	0.406509321	1.00E-04
6	BEL	0.5	0.408318826	8.19E-05
7	BEL	0.5	0.410293535	9.79E-05
8	BEL	0.5	0.412906716	9.42E-05
9	BEL	0.5	0.413913364	8.62E-05
10	BEL	0.5	0.413222903	7.51E-05
11	BEL	0.5	0.413895637	9.25E-05
12	BEL	0.5	0.415563762	8.47E-05
13	BEL	0.5	0.420497438	1.42E-04
14	BEL	0.5	0.422065206	1.08E-04
15	BEL	0.5	0.423136125	1.22E-04
16	BEL	0.5	0.424592546	1.25E-04
17	BEL	0.5	0.426028325	1.26E-04
18	BEL	0.5	0.427150221	1.44E-04
19	BEL	0.5	0.428201753	1.36E-04
20	BEL	0.5	0.430756829	1.73E-04
21	BEL	0.5	0.432803502	1.21E-04
22	BEL	0.5	0.433604471	1.04E-04
23	BEL	0.5	0.435069078	8.93E-05
24	BEL	0.5	0.435672647	9.73E-05
25	BEL	0.5	0.436674888	7.66E-05
26	BEL	0.5	0.440056263	7.30E-05
27	BEL	0.5	0.441247821	7.53E-05
28	BEL	0.5	0.441688321	8.24E-05
29	BEL	0.5	0.441925531	8.53E-05
30	BEL	0.5	0.444183236	5.09E-05
31	BEL	0.5	0.445094965	5.15E-05
32	BEL	0.5	0.447387629	3.31E-05
33	BEL	0.5	0.44929639	3.44E-06
34	BEL	0.5	0.45009618	6.74E-07
35	BEL	0.5	0.450620217	5.05E-32
1	BEL	0.6	0.423893549	9.37E-21
2	BEL	0.6	0.428852847	2.61E-05
3	BEL	0.6	0.429568023	4.74E-05
4	BEL	0.6	0.431184435	5.25E-05
5	BEL	0.6	0.433178567	5.99E-05
6	BEL	0.6	0.434312845	4.68E-05
7	BEL	0.6	0.435732352	5.76E-05
8	BEL	0.6	0.437607136	5.44E-05
9	BEL	0.6	0.43802852	5.39E-05
10	BEL	0.6	0.436664189	4.61E-05
11	BEL	0.6	0.436975682	6.40E-05
12	BEL	0.6	0.438393825	5.95E-05
13	BEL	0.6	0.442339015	1.04E-04
14	BEL	0.6	0.443544678	8.21E-05
15	BEL	0.6	0.444239053	9.75E-05
16	BEL	0.6	0.44526123	9.36E-05
17	BEL	0.6	0.446012257	8.70E-05
18	BEL	0.6	0.446736468	9.56E-05
19	BEL	0.6	0.447093066	9.55E-05
20	BEL	0.6	0.448902378	1.20E-04
21	BEL	0.6	0.450409938	8.77E-05
22	BEL	0.6	0.450832954	7.18E-05
23	BEL	0.6	0.451868639	6.43E-05
24	BEL	0.6	0.452331667	6.93E-05
25	BEL	0.6	0.453089603	5.89E-05
26	BEL	0.6	0.455866321	5.10E-05
27	BEL	0.6	0.456675685	5.45E-05
28	BEL	0.6	0.456729604	5.78E-05
29	BEL	0.6	0.456871784	5.90E-05
30	BEL	0.6	0.458663281	3.48E-05
31	BEL	0.6	0.459436994	3.54E-05
32	BEL	0.6	0.461395321	2.09E-05
33	BEL	0.6	0.46281635	2.45E-06
34	BEL	0.6	0.463290966	6.26E-07
35	BEL	0.6	0.463674094	2.27E-32
1	BEL	0.7	0.458300055	3.39E-22
2	BEL	0.7	0.461676916	1.19E-05
3	BEL	0.7	0.461816076	2.05E-05
4	BEL	0.7	0.462750741	2.33E-05
5	BEL	0.7	0.464236488	3.00E-05
6	BEL	0.7	0.464662676	2.15E-05
7	BEL	0.7	0.46552807	2.91E-05
8	BEL	0.7	0.466638444	2.70E-05
9	BEL	0.7	0.466455685	3.57E-05
10	BEL	0.7	0.464455075	3.16E-05
11	BEL	0.7	0.464394571	4.84E-05
12	BEL	0.7	0.465591172	4.64E-05
13	BEL	0.7	0.468405122	7.50E-05
14	BEL	0.7	0.4691986	6.16E-05
15	BEL	0.7	0.469375715	8.06E-05
16	BEL	0.7	0.469814637	7.04E-05
17	BEL	0.7	0.469760438	6.14E-05
18	BEL	0.7	0.470029506	6.24E-05
19	BEL	0.7	0.469574552	6.55E-05
20	BEL	0.7	0.470498988	7.77E-05
21	BEL	0.7	0.471385087	6.35E-05
22	BEL	0.7	0.471248393	4.67E-05
23	BEL	0.7	0.471789486	4.37E-05
24	BEL	0.7	0.472098292	4.59E-05
25	BEL	0.7	0.472547087	4.55E-05
26	BEL	0.7	0.474657295	3.35E-05
27	BEL	0.7	0.474981226	3.71E-05
28	BEL	0.7	0.474484545	3.55E-05
29	BEL	0.7	0.474531965	3.53E-05
30	BEL	0.7	0.475787947	2.17E-05
31	BEL	0.7	0.476411199	2.21E-05
32	BEL	0.7	0.477969075	1.11E-05
33	BEL	0.7	0.478829791	2.75E-06
34	BEL	0.7	0.478951159	6.99E-07
35	BEL	0.7	0.479155789	1.13E-32
1	BEL	0.8	0.498574631	1.49E-23
2	BEL	0.8	0.500493404	3.82E-06
3	BEL	0.8	0.500015529	7.33E-06
4	BEL	0.8	0.500462493	9.61E-06
5	BEL	0.8	0.501367107	1.45E-05
6	BEL	0.8	0.501000903	1.11E-05
7	BEL	0.8	0.501419166	1.29E-05
8	BEL	0.8	0.501778897	1.41E-05
9	BEL	0.8	0.500888065	3.97E-05
10	BEL	0.8	0.498135642	3.85E-05
11	BEL	0.8	0.49762725	5.04E-05
12	BEL	0.8	0.498506013	4.92E-05
13	BEL	0.8	0.500053482	5.89E-05
14	BEL	0.8	0.500506512	5.26E-05
15	BEL	0.8	0.500013221	7.90E-05
16	BEL	0.8	0.499709071	6.39E-05
17	BEL	0.8	0.498683748	5.83E-05
18	BEL	0.8	0.498515083	5.51E-05
19	BEL	0.8	0.497125191	5.68E-05
20	BEL	0.8	0.496943742	5.77E-05
21	BEL	0.8	0.497181379	5.70E-05
22	BEL	0.8	0.496265062	3.65E-05
23	BEL	0.8	0.496286695	3.51E-05
24	BEL	0.8	0.496363234	3.52E-05
25	BEL	0.8	0.496527963	4.30E-05
26	BEL	0.8	0.498075992	2.66E-05
27	BEL	0.8	0.497782637	2.74E-05
28	BEL	0.8	0.496437633	1.87E-05
29	BEL	0.8	0.496417492	1.79E-05
30	BEL	0.8	0.49708178	1.42E-05
31	BEL	0.8	0.49753981	1.42E-05
32	BEL	0.8	0.498616455	5.78E-06
33	BEL	0.8	0.498848543	4.34E-06
34	BEL	0.8	0.498634237	1.18E-06
35	BEL	0.8	0.49859581	2.31E-32
1	BEL	0.9	0.546412842	5.83E-25
2	BEL	0.9	0.546938693	2.04E-06
3	BEL	0.9	0.546243998	4.23E-06
4	BEL	0.9	0.546292894	4.97E-06
5	BEL	0.9	0.546691947	7.05E-06
6	BEL	0.9	0.545647416	1.03E-05
7	BEL	0.9	0.545745377	8.65E-06
8	BEL	0.9	0.545319167	1.55E-05
9	BEL	0.9	0.54360303	7.55E-05
10	BEL	0.9	0.540050787	8.24E-05
11	BEL	0.9	0.538980696	8.53E-05
12	BEL	0.9	0.539527538	8.43E-05
13	BEL	0.9	0.539731495	7.53E-05
14	BEL	0.9	0.539930431	7.30E-05
15	BEL	0.9	0.538514721	1.22E-04
16	BEL	0.9	0.537204155	1.05E-04
17	BEL	0.9	0.535285025	1.06E-04
18	BEL	0.9	0.534447938	9.57E-05
19	BEL	0.9	0.531963519	9.55E-05
20	BEL	0.9	0.530518281	9.48E-05
21	BEL	0.9	0.529685587	1.03E-04
22	BEL	0.9	0.527595601	6.48E-05
23	BEL	0.9	0.526821991	5.67E-05
24	BEL	0.9	0.526556154	5.45E-05
25	BEL	0.9	0.526092438	6.80E-05
26	BEL	0.9	0.526855176	4.64E-05
27	BEL	0.9	0.52579933	4.17E-05
28	BEL	0.9	0.52300696	1.79E-05
29	BEL	0.9	0.522943837	1.72E-05
30	BEL	0.9	0.523117712	1.78E-05
31	BEL	0.9	0.523381947	1.75E-05
32	BEL	0.9	0.523643505	1.27E-05
33	BEL	0.9	0.523224781	1.13E-05
34	BEL	0.9	0.52248806	4.09E-06
35	BEL	0.9	0.521861793	2.31E-32
1	BEL	1	0.602595452	1.01E-26
2	BEL	1	0.602866895	1.02E-07
3	BEL	1	0.603012308	2.03E-07
4	BEL	1	0.603106949	1.69E-07
5	BEL	1	0.603271965	1.10E-07
6	BEL	1	0.602191746	1.72E-05
7	BEL	1	0.602412116	1.62E-05
8	BEL	1	0.601514919	2.58E-05
9	BEL	1	0.598923878	1.69E-04
10	BEL	1	0.594645454	2.16E-04
11	BEL	1	0.592646736	2.09E-04
12	BEL	1	0.593022722	2.07E-04
13	BEL	1	0.592056181	1.85E-04
14	BEL	1	0.592308776	1.82E-04
15	BEL	1	0.589740153	2.99E-04
16	BEL	1	0.587067137	2.81E-04
17	BEL	1	0.585253645	2.91E-04
18	BEL	1	0.583492217	2.57E-04
19	BEL	1	0.580015414	2.73E-04
20	BEL	1	0.577210369	2.90E-04
21	BEL	1	0.57445098	2.92E-04
22	BEL	1	0.570496041	1.72E-04
23	BEL	1	0.568490786	1.23E-04
24	BEL	1	0.567753131	1.19E-04
25	BEL	1	0.566600581	1.43E-04
26	BEL	1	0.566294073	1.12E-04
27	BEL	1	0.564213954	1.03E-04
28	BEL	1	0.558549395	4.33E-05
29	BEL	1	0.558550078	4.35E-05
30	BEL	1	0.557531804	4.26E-05
31	BEL	1	0.557682128	4.07E-05
32	BEL	1	0.557595443	3.81E-05
33	BEL	1	0.556519624	3.06E-05
34	BEL	1	0.555051929	1.08E-05
35	BEL	1	0.55387936	5.22E-32
1	BGR	0	0.255348416	4.83E-08
2	BGR	0	0.264397955	7.26E-05
3	BGR	0	0.267654277	7.86E-05
4	BGR	0	0.272805187	2.30E-04
5	BGR	0	0.273835681	2.47E-04
6	BGR	0	0.275688104	2.46E-04
7	BGR	0	0.27914292	2.15E-04
8	BGR	0	0.282531875	1.95E-04
9	BGR	0	0.287865196	8.92E-05
10	BGR	0	0.290920737	6.83E-05
11	BGR	0	0.293685466	4.29E-05
12	BGR	0	0.295152023	3.24E-05
13	BGR	0	0.295820305	2.01E-05
14	BGR	0	0.298643764	7.31E-05
15	BGR	0	0.301272497	9.24E-05
16	BGR	0	0.302989846	1.16E-04
17	BGR	0	0.305970793	1.05E-04
18	BGR	0	0.307539195	9.38E-05
19	BGR	0	0.310282137	1.06E-04
20	BGR	0	0.311800501	1.39E-04
21	BGR	0	0.312140403	1.41E-04
22	BGR	0	0.313384294	1.24E-04
23	BGR	0	0.313402196	1.17E-04
24	BGR	0	0.315536751	9.36E-05
25	BGR	0	0.31783438	1.27E-04
26	BGR	0	0.321148856	1.03E-04
27	BGR	0	0.328594817	3.68E-05
28	BGR	0	0.330351075	3.82E-05
29	BGR	0	0.333749752	5.43E-05
30	BGR	0	0.337087207	6.53E-05
31	BGR	0	0.336823394	6.69E-05
32	BGR	0	0.337783802	5.68E-05
33	BGR	0	0.340930752	3.19E-05
34	BGR	0	0.344412629	2.77E-12
35	BGR	0	0.342551236	2.23E-33
1	BGR	0.1	0.271824989	4.36E-10
2	BGR	0.1	0.280716179	7.14E-05
3	BGR	0.1	0.283803596	7.42E-05
4	BGR	0.1	0.28862231	2.04E-04
5	BGR	0.1	0.289481555	2.20E-04
6	BGR	0.1	0.290931948	2.18E-04
7	BGR	0.1	0.294000016	1.93E-04
8	BGR	0.1	0.297058527	1.75E-04
9	BGR	0.1	0.302051245	7.79E-05
10	BGR	0.1	0.304970746	5.67E-05
11	BGR	0.1	0.307626687	3.30E-05
12	BGR	0.1	0.30903376	2.63E-05
13	BGR	0.1	0.309512085	1.74E-05
14	BGR	0.1	0.311878635	6.35E-05
15	BGR	0.1	0.314252762	8.40E-05
16	BGR	0.1	0.315828479	1.01E-04
17	BGR	0.1	0.318623594	9.03E-05
18	BGR	0.1	0.319881046	8.15E-05
19	BGR	0.1	0.32224486	9.57E-05
20	BGR	0.1	0.323618767	1.22E-04
21	BGR	0.1	0.323889524	1.24E-04
22	BGR	0.1	0.324957055	1.06E-04
23	BGR	0.1	0.324827645	1.03E-04
24	BGR	0.1	0.326744877	8.17E-05
25	BGR	0.1	0.328801592	1.13E-04
26	BGR	0.1	0.331973512	9.07E-05
27	BGR	0.1	0.339238664	3.39E-05
28	BGR	0.1	0.340850399	3.59E-05
29	BGR	0.1	0.343924848	4.98E-05
30	BGR	0.1	0.347131179	6.03E-05
31	BGR	0.1	0.346800463	6.14E-05
32	BGR	0.1	0.347722237	5.00E-05
33	BGR	0.1	0.35050127	3.01E-05
34	BGR	0.1	0.353750608	2.87E-12
35	BGR	0.1	0.353582483	1.18E-32
1	BGR	0.2	0.292617144	5.06E-12
2	BGR	0.2	0.301252388	6.80E-05
3	BGR	0.2	0.304166433	6.85E-05
4	BGR	0.2	0.308595124	1.77E-04
5	BGR	0.2	0.309198807	1.89E-04
6	BGR	0.2	0.310292818	1.85E-04
7	BGR	0.2	0.312926381	1.65E-04
8	BGR	0.2	0.31560662	1.52E-04
9	BGR	0.2	0.320292054	6.72E-05
10	BGR	0.2	0.323043086	4.76E-05
11	BGR	0.2	0.325551802	2.62E-05
12	BGR	0.2	0.326854453	2.31E-05
13	BGR	0.2	0.327213762	1.68E-05
14	BGR	0.2	0.329030949	5.68E-05
15	BGR	0.2	0.331083474	7.51E-05
16	BGR	0.2	0.332465356	8.39E-05
17	BGR	0.2	0.334982313	7.69E-05
18	BGR	0.2	0.336015231	6.97E-05
19	BGR	0.2	0.338003529	8.33E-05
20	BGR	0.2	0.339246579	1.04E-04
21	BGR	0.2	0.339326997	1.07E-04
22	BGR	0.2	0.340271615	8.96E-05
23	BGR	0.2	0.339889332	8.80E-05
24	BGR	0.2	0.341593447	7.16E-05
25	BGR	0.2	0.34342306	9.93E-05
26	BGR	0.2	0.34634948	7.88E-05
27	BGR	0.2	0.353300655	3.12E-05
28	BGR	0.2	0.354633384	3.53E-05
29	BGR	0.2	0.357395435	4.62E-05
30	BGR	0.2	0.360365934	5.60E-05
31	BGR	0.2	0.359955181	5.71E-05
32	BGR	0.2	0.360745301	4.30E-05
33	BGR	0.2	0.363076467	2.79E-05
34	BGR	0.2	0.366013104	2.88E-12
35	BGR	0.2	0.365995544	1.40E-32
1	BGR	0.3	0.318686319	1.88E-14
2	BGR	0.3	0.326933946	6.32E-05
3	BGR	0.3	0.329617708	6.15E-05
4	BGR	0.3	0.333563242	1.47E-04
5	BGR	0.3	0.33385377	1.54E-04
6	BGR	0.3	0.334502684	1.50E-04
7	BGR	0.3	0.336583045	1.34E-04
8	BGR	0.3	0.338797574	1.26E-04
9	BGR	0.3	0.342860341	4.87E-05
10	BGR	0.3	0.345389676	3.21E-05
11	BGR	0.3	0.347533356	1.77E-05
12	BGR	0.3	0.348679407	1.70E-05
13	BGR	0.3	0.348896911	1.65E-05
14	BGR	0.3	0.350271292	5.27E-05
15	BGR	0.3	0.351804926	6.51E-05
16	BGR	0.3	0.352652926	6.83E-05
17	BGR	0.3	0.354791965	6.43E-05
18	BGR	0.3	0.355558849	5.98E-05
19	BGR	0.3	0.356837177	7.13E-05
20	BGR	0.3	0.358210562	8.89E-05
21	BGR	0.3	0.358037208	8.98E-05
22	BGR	0.3	0.358842374	7.43E-05
23	BGR	0.3	0.358144902	7.09E-05
24	BGR	0.3	0.359452804	6.21E-05
25	BGR	0.3	0.360873088	8.50E-05
26	BGR	0.3	0.363452951	6.69E-05
27	BGR	0.3	0.369832896	2.94E-05
28	BGR	0.3	0.370693203	3.75E-05
29	BGR	0.3	0.372982887	4.36E-05
30	BGR	0.3	0.375639277	5.34E-05
31	BGR	0.3	0.375028849	5.38E-05
32	BGR	0.3	0.375644375	3.64E-05
33	BGR	0.3	0.377466892	2.58E-05
34	BGR	0.3	0.380025822	2.93E-12
35	BGR	0.3	0.380023059	1.61E-32
1	BGR	0.4	0.348057117	1.02E-16
2	BGR	0.4	0.355808523	5.75E-05
3	BGR	0.4	0.358215518	5.38E-05
4	BGR	0.4	0.361628783	1.17E-04
5	BGR	0.4	0.361574365	1.21E-04
6	BGR	0.4	0.361749162	1.14E-04
7	BGR	0.4	0.363179244	1.03E-04
8	BGR	0.4	0.364864485	1.00E-04
9	BGR	0.4	0.368286399	3.58E-05
10	BGR	0.4	0.370557397	2.19E-05
11	BGR	0.4	0.372536529	1.17E-05
12	BGR	0.4	0.373477485	1.67E-05
13	BGR	0.4	0.37352877	1.95E-05
14	BGR	0.4	0.374302564	4.66E-05
15	BGR	0.4	0.375491116	6.22E-05
16	BGR	0.4	0.376262329	5.53E-05
17	BGR	0.4	0.377952642	5.55E-05
18	BGR	0.4	0.378376648	5.01E-05
19	BGR	0.4	0.379383862	6.07E-05
20	BGR	0.4	0.380319866	7.15E-05
21	BGR	0.4	0.379866589	7.21E-05
22	BGR	0.4	0.380505168	5.99E-05
23	BGR	0.4	0.379432143	5.68E-05
24	BGR	0.4	0.380536956	5.24E-05
25	BGR	0.4	0.381700437	6.92E-05
26	BGR	0.4	0.383800854	5.49E-05
27	BGR	0.4	0.389669252	2.95E-05
28	BGR	0.4	0.390159334	3.98E-05
29	BGR	0.4	0.392129779	4.30E-05
30	BGR	0.4	0.394343476	5.15E-05
31	BGR	0.4	0.393696841	5.24E-05
32	BGR	0.4	0.394043931	3.03E-05
33	BGR	0.4	0.395272667	2.37E-05
34	BGR	0.4	0.397337112	3.07E-12
35	BGR	0.4	0.397336293	9.04E-33
1	BGR	0.5	0.383171577	8.36E-19
2	BGR	0.5	0.390265412	5.06E-05
3	BGR	0.5	0.39232883	4.56E-05
4	BGR	0.5	0.395133489	8.74E-05
5	BGR	0.5	0.394834527	9.13E-05
6	BGR	0.5	0.394473501	8.16E-05
7	BGR	0.5	0.395223494	7.87E-05
8	BGR	0.5	0.396037189	7.63E-05
9	BGR	0.5	0.39891423	2.93E-05
10	BGR	0.5	0.401014414	1.78E-05
11	BGR	0.5	0.40257881	1.65E-05
12	BGR	0.5	0.403241058	2.46E-05
13	BGR	0.5	0.403095996	3.07E-05
14	BGR	0.5	0.403021626	4.47E-05
15	BGR	0.5	0.403568405	6.32E-05
16	BGR	0.5	0.40382571	4.94E-05
17	BGR	0.5	0.405073129	5.67E-05
18	BGR	0.5	0.40506676	4.95E-05
19	BGR	0.5	0.405460288	5.91E-05
20	BGR	0.5	0.40617507	6.62E-05
21	BGR	0.5	0.405412465	6.49E-05
22	BGR	0.5	0.405740692	5.15E-05
23	BGR	0.5	0.404232215	4.49E-05
24	BGR	0.5	0.404961153	4.53E-05
25	BGR	0.5	0.405671507	5.57E-05
26	BGR	0.5	0.407158338	4.62E-05
27	BGR	0.5	0.412197267	3.32E-05
28	BGR	0.5	0.412118264	4.69E-05
29	BGR	0.5	0.413604001	4.56E-05
30	BGR	0.5	0.415243481	5.32E-05
31	BGR	0.5	0.41445766	5.37E-05
32	BGR	0.5	0.414490347	2.58E-05
33	BGR	0.5	0.415070925	2.23E-05
34	BGR	0.5	0.416545591	3.39E-12
35	BGR	0.5	0.416545169	1.66E-32
1	BGR	0.6	0.428124838	3.87E-21
2	BGR	0.6	0.434306053	4.21E-05
3	BGR	0.6	0.435927511	3.66E-05
4	BGR	0.6	0.438003525	6.00E-05
5	BGR	0.6	0.437133754	5.70E-05
6	BGR	0.6	0.436128085	4.58E-05
7	BGR	0.6	0.435738299	4.77E-05
8	BGR	0.6	0.436047061	5.44E-05
9	BGR	0.6	0.437655753	2.32E-05
10	BGR	0.6	0.439332157	1.72E-05
11	BGR	0.6	0.44027551	2.79E-05
12	BGR	0.6	0.440405852	3.26E-05
13	BGR	0.6	0.44002273	4.11E-05
14	BGR	0.6	0.439169776	4.66E-05
15	BGR	0.6	0.439148612	7.06E-05
16	BGR	0.6	0.438909107	5.52E-05
17	BGR	0.6	0.439308022	6.03E-05
18	BGR	0.6	0.438730258	5.13E-05
19	BGR	0.6	0.438314351	6.15E-05
20	BGR	0.6	0.438793903	6.60E-05
21	BGR	0.6	0.437649427	6.36E-05
22	BGR	0.6	0.437852245	5.57E-05
23	BGR	0.6	0.435876952	4.19E-05
24	BGR	0.6	0.436101884	4.59E-05
25	BGR	0.6	0.436196271	4.98E-05
26	BGR	0.6	0.436799555	4.78E-05
27	BGR	0.6	0.440649667	4.32E-05
28	BGR	0.6	0.439772061	6.08E-05
29	BGR	0.6	0.440667628	5.45E-05
30	BGR	0.6	0.441490154	6.11E-05
